media,user_name,mention_name,day,like_comment,comment,cont_of_reply,reply_comment_name,username_reply
infopandeglang,fitri.handayani05_,,2 hari,0,"pen meluk korbannya sambil bilang ""dek lu anak yg kuat sumpah lu kuat banget sampe detik ini elu masoh bertahan dan masih ada""",0,@lindahutapia,fitri.handayani05_
infopandeglang,shifa_anggra8.16,,2 hari,0,kesel banget jiwa gue meronta sama beginian,0,@fitri.handayani05_,fitri.handayani05_
infopandeglang,secoundmeee,,2 hari,0,anak org penting di pdg wkwk,0,@fitri.handayani05_,fitri.handayani05_
infopandeglang,latief_intan,,2 hari,0,udah mati kan bapaknya?,0,@iismasriah,fitri.handayani05_
infopandeglang,novitayanti000,,2 hari,0,pejabat,0,@fitri.handayani05_,fitri.handayani05_
infopandeglang,novitayanti000,,2 hari,0,Udah tpi kluarga nya keknya masih pengaruh,0,@latief_intan,fitri.handayani05_
infopandeglang,rizhaanisa,,1 hari,0,mantan kadis lingkungan hidup pandeglang,0,@fitri.handayani05_,fitri.handayani05_
infopandeglang,inisakinah,,2 hari,0,matamu bijaksana.  Mengikhlas. Harusnya mereka sadar ucapan mereka buat mereka ya kak. Bukan utk korban. Geram loh sumpah. Kalo udh viral apa bakal bisa menang utk korban?  Kalo masih atas nama duit yg berkuasa. Korban akan bnyk kalah,0,@ayiii4_,putrimey21_
infopandeglang,khaerul__ikhsan,,2 hari,0,😂,0,,putrimey21_
infopandeglang,putrimey21_,,2 hari,0,baturan dia nyaah,0,@khaerul__ikhsan,putrimey21_
infopandeglang,putrimey21_,,2 hari,0,baturan dia nyaah,0,@khaerul__ikhsan,putrimey21_
infopandeglang,khaerul__ikhsan,,2 hari,0,Baturn aing Mh cuma si Komeng smakin didepan,0,,putrimey21_
infopandeglang,fahmisetyawann,@put,2 hari,0,ie lin jelemana,0,@alealwiii,putrimey21_
infopandeglang,dimasafriana212,#katasix,2 hari,0,"males ah, orang saya juga gabisa bedain mana salah dan benar  😂😂😂😂",0,@ahyaani2_,putrimey21_
infopandeglang,nasbrowbaik,,2 hari,0,"emang kalo keluarganya polisi bebas berbuat apa saja ya, 😀",0,@ahyaani2_,putrimey21_
infopandeglang,arsetrovegas,,3 jam,0,"perkaranya sudah P21 dari bulan Maret sudah dilimpahkan ke kejaksaan sudah sidang juga tinggal menunggu vonis hakim,,di kepolisian sudah mendapat keadilan tinggal tahapan selanjutnya di kejaksaan dan Hakim memutuskan,,punten dek jangan kemana mana",0,@ahyaani2_,putrimey21_
infopandeglang,dwi_alhkmwti,,2 hari,0,sabar bun,0,@apriliantideva,apriliantideva
infopandeglang,apriliantideva,,2 hari,0,"kesel,emosi gua sebagai perempuan ga terima ih. Traumatic para korban bisa sampe kapan coba ilangnya",0,@dwi_alhkmwti,apriliantideva
infopandeglang,dmsptr28,,2 hari,0,sikaaat dev 🤣,0,@apriliantideva,apriliantideva
infopandeglang,inpopandeglang,,2 hari,0,"mana katanya   buat posko perlindungan anak & perempuan,tapi malah ngebela pelaku",0,@apriliantideva,apriliantideva
infopandeglang,ayiii4_,,2 hari,0,grgttt ya teh terlalu meremehkan mental health seseorang,0,@apriliantideva,apriliantideva
infopandeglang,apriliantideva,,2 hari,0,"sekeren, sekaya apa si laki lakinya penasaran gua mah",0,@dmsptr28,apriliantideva
infopandeglang,dmsptr28,,2 hari,0,sekeren arjuna bawa tombak dev,0,@apriliantideva,apriliantideva
infopandeglang,apriliantideva,,2 hari,0,"iyah, dikira mental orang bisa sembuh sehari dua hari apa",0,@ayiii4_,apriliantideva
infopandeglang,apriliantideva,,2 hari,0,ooh apa bakingannya yang kuat😏,0,@dmsptr28,apriliantideva
infopandeglang,apriliantideva,,2 hari,0,tolong dibantu keadilannya dong ibu bapak,0,@inpopandeglang,apriliantideva
infopandeglang,ayiii4_,,2 hari,0,pdhl bisa trauma seumur idup',0,@apriliantideva,apriliantideva
infopandeglang,alfakirjurnal,,2 jam,0,"moal didenge teh , karehel ieu",0,@apriliantideva,apriliantideva
infopandeglang,nasaosime,,2 hari,0,ig nya apa spill dong,0,,d.daeseaa
infopandeglang,shoesmedicine,,2 hari,0,ada di komen atas ka,0,@nasaosime,d.daeseaa
infopandeglang,dunand_id,,2 hari,0,Cenah nyah teh,0,,d.daeseaa
infopandeglang,d.daeseaa,,2 hari,0,"sanes cenah dei, tos kanyahoan a bapak na eta sudah almarhum mantan kadis dlh pandegelang",0,@dunand_id,d.daeseaa
infopandeglang,ifanmaulana03,,1 hari,0,Iya tapi status kemahasiswaan nya tertulis HILANG,0,,d.daeseaa
infopandeglang,d.daeseaa,,1 hari,0,ku kaciri jasa jelema te benerna,0,@ifanmaulana03,d.daeseaa
infopandeglang,dunand_id,,2 hari,0,Cenah nyah teh,0,,d.daeseaa
infopandeglang,ditahardiyansyah,,1 suka,0,😢,0,@fandiadc,fandiadc
infopandeglang,itsme_jall03,,9 suka,0,jaman sekarang uang adalah segalanya yg slah pun bisa jdi benar,0,@fandiadc,fandiadc
infopandeglang,denny_danillo,,6 suka,0,yg bener? .. Colek,0,@fandiadc,fandiadc
infopandeglang,inpopandeglang,,7 suka,0,"ditwitter sudah dispill tuh harta benda si jaksa,lihat story",0,@fandiadc,fandiadc
infopandeglang,rostati.bukuanak,,2 suka,0,sepakattt,0,@fandiadc,fandiadc
infopandeglang,diki_latu_har_hari,,1 suka,0,"pernh suatu ketika nyuruh anak tersebut baca istigfar (dgn nada lembut ""jang coba  istigfar dulu"" ) krn dia dtg telat dan berusaha kabur. Langsung guru na di ajak gelud di surung2 smpe di dipisahin kesiswaan dan satpam.",0,@ditahardiyansyah,fandiadc
infopandeglang,egiyatna,,2 suka,0,berani bayar berapa kalo kasus ini berhasil saya damaikan. Kurang lebih begitu obrolannya pak wkwk,0,@fandiadc,fandiadc
infopandeglang,andridarmaa,,2 suka,0,"uda viral skrg, semoga bnran dibersihin pejabat yg disogok semua dan pelaku kena skrg. Biar tau kalo media power lebih kuat dari money power.",0,@fandiadc,fandiadc
infopandeglang,sxhhx13,,1 suka,0,"sebagai netijen ,cepat viralin ,,gemesh pn nyubit ginjal nua 😢",0,@fandiadc,fandiadc
infopandeglang,ian_sah,,Balas,0,murid tah?,0,@diki_latu_har_hari,fandiadc
infopandeglang,mawardizone,,2 hari,0,up,0,@yama_nurrahmat21,@yama_nurrahmat21
infopandeglang,vellavelisa,,2 hari,0,up,0,@yama_nurrahmat21,@yama_nurrahmat21
infopandeglang,inpopandeglang,,2 hari,0,"ancaman pembunuhan,pemerasan dll,pasal berlapis",0,@yama_nurrahmat21,@yama_nurrahmat21
infopandeglang,wikameiastuti,@hotmanparisofficial,2 hari,0,uppp !,0,@yama_nurrahmat21,@yama_nurrahmat21
infopandeglang,juan.abdllh,,2 hari,0,upp,0,@mhmdyanto,@yama_nurrahmat21
infopandeglang,reodh,@hotmanparisofficial,2 hari,0,up bang.,0,@yama_nurrahmat21,@yama_nurrahmat21
infopandeglang,fitriyana.1995,@hotmanparisofficial,1 hari,0,tolong bantuannya,0,@yama_nurrahmat21,@yama_nurrahmat21
infopandeglang,sflunadalish,,2 hari,0,org mana si dia?,0,@mira.dnaa,mira.dnaa
infopandeglang,llinkarr,,2 hari,0,rumahnya di Cigadung,0,@sflunadalish,mira.dnaa
infopandeglang,yuuhuu06,,2 hari,0,deket dong,0,@llinkarr,mira.dnaa
infopandeglang,poerwa.xa,,2 hari,0,cigadung mana bro?  kenal teu?,0,@llinkarr,mira.dnaa
infopandeglang,ajusajah,,2 hari,0,te kenal bos urang mah,0,@poerwa.xa,mira.dnaa
infopandeglang,nnbilaawdwt,,2 hari,0,teh knl?,0,@mira.dnaa,mira.dnaa
infopandeglang,boing_el,,1 hari,0,kirain ganteng anjir🤣,0,@mira.dnaa,mira.dnaa
infopandeglang,sugarr.baby_,,,0,hih netizen,0,@anangma.ruf_,anangma.ruf_
infopandeglang,anangma.ruf_,,Lihat terjemahan,0,awas video dia kasebar nad,0,@sugarr.baby_,anangma.ruf_
infopandeglang,sugarr.baby_,,,0,aya geh video dia nang wkwk,0,@anangma.ruf_,anangma.ruf_
infopandeglang,alwanwhydn,,Lihat terjemahan,0,sok di jelaskeun ka anang kumaha ceritana🥹,0,@anangma.ruf_,anangma.ruf_
infopandeglang,anangma.ruf_,,,0,nad si  suka cenah kadia,0,@sugarr.baby_,anangma.ruf_
infopandeglang,alwanwhydn,,Lihat terjemahan,0,paling gabisa soal suka ceunah ka anang🥹🥹,0,@anangma.ruf_,anangma.ruf_
infopandeglang,sugarr.baby_,,,0,hah gman gmna,0,@anangma.ruf_,anangma.ruf_
infopandeglang,dery_mubarok,,Lihat terjemahan,0,teu iluan nang kan aing mideokn doang,0,@anangma.ruf_,anangma.ruf_
infopandeglang,zatturaa_,,,0,bukan gua itu a wkwk,0,@riobagussatrio,riobagussatrio
infopandeglang,riobagussatrio,,,0,😂,0,@zatturaa_,riobagussatrio
infopandeglang,aldi_maulana135,,Lihat terjemahan,0,kalakuan si,0,@riobagussatrio,riobagussatrio
infopandeglang,riobagussatrio,,,0,aslinaa wkwkwk,0,@aldi_maulana135,riobagussatrio
infopandeglang,aldi_maulana135,,,0,"si eta mah korban Jo ,bukan pelaku",0,@riobagussatrio,riobagussatrio
infopandeglang,riobagussatrio,,,0,alaah siaa boy 😂,0,@aldi_maulana135,riobagussatrio
infopandeglang,aldi_maulana135,,Lihat terjemahan,0,"Pandeglang deui Bae ,aneh 😂",0,@riobagussatrio,riobagussatrio
infopandeglang,riobagussatrio,,,0,pelan2 pak supir😱,0,@aldi_maulana135,riobagussatrio
infopandeglang,sofiamakeup.organizer_,@kejaksaan.ri,1 suka,0,nih gimana nih.....,0,@sofiamakeup.organizer_,sofiamakeup.organizer_
infopandeglang,ayiii4_,,4 suka,0,"pdhl samasama cwe ya teh apalgi dia seorang ibu, bisabisa nya disuru mengikhlaskan/memaafkan cenah",0,@sofiamakeup.organizer_,sofiamakeup.organizer_
infopandeglang,sofiamakeup.organizer_,,Balas,0,iya gapaham harus memaafkan karena di hubungkan dgn masalah kejiwaan aku gatau mental nya s tth korban ini ihh keselll😢😢😢😢😢,0,@ayiii4_,sofiamakeup.organizer_
infopandeglang,sofiamakeup.organizer_,,3 suka,0,"tenang teh hukum karma berlaku mungkin si ibu Kejari pdg yg terhormat,,,,, ga merasakan nya  tapi dia gatau ada anak cucu nya .... Hukum alam sama timbal balik berlakuuu bukan doain yang buruk"" tapi ya mmng kenyataannya s ibu nya yg keterlaluan",0,@ayiii4_,sofiamakeup.organizer_
infopandeglang,andi_fanat,@kejaripandeglang,Balas,0,h,0,@sofiamakeup.organizer_,sofiamakeup.organizer_
infopandeglang,robiansyahfarabi,@stburhanuddin_,Balas,0,h,0,@sofiamakeup.organizer_,sofiamakeup.organizer_
infopandeglang,herayanti1,,2 hari,0,ayo bantuin dong,0,@ira_spyh,ira_spyh
infopandeglang,iqballibnu,,2 hari,0,penegak hukumna jiga kontol,0,@ira_spyh,ira_spyh
infopandeglang,rahmanwahid__,,2 hari,0,ramein ah,0,@ira_spyh,ira_spyh
infopandeglang,rahmanwahid__,,1 hari,0,gass,0,@ira_spyh,ira_spyh
infopandeglang,andreazalf,,1 suka,0,ngarasa jagoan pandeglang😭,0,@nadyaanalf,nadyaanalf
infopandeglang,nadyaanalf,,Balas,0,dari jman sma emg si cowo sosoan jadi jagoan sii,0,@andreazalf,nadyaanalf
infopandeglang,adamsyaron46,,Balas,0,jagoan itu lawan nya cowok lagi bukan berani sama cewek🤙,0,@nadyaanalf,nadyaanalf
infopandeglang,iqbal_firmansah10,,Balas,0,adik kelas lu pada ituu haha,0,@nadyaanalf,nadyaanalf
infopandeglang,andreazalf,,Balas,0,hee adkel lu juga wey ahahah,0,@iqbal_firmansah10,nadyaanalf
infopandeglang,nadyaanalf,,Balas,0,tidak terdaftar sbg adik kelas si pelaku mah wkwk dah di kick wkwk,0,@iqbal_firmansah10,nadyaanalf
infopandeglang,iingandrisupriadi_88,,2 suka,0,siap teh kita kawal sama2 ya,0,@lindahutapia,lindahutapia
infopandeglang,lindahutapia,,Balas,0,"siap pak dewan. Trmksih sdh mendengarkan masukan dr kami. Semoga pemkab Pandeglang diberikan kesehatan, kemudahan utk melindungi, mengayomi dan melayani masyarakat. Aamiin Yra..",0,@iingandrisupriadi_88,lindahutapia
infopandeglang,fitri.handayani05_,,1 suka,0,hebat maneh lin 😂,0,@lindahutapia,lindahutapia
infopandeglang,lindahutapia,,Balas,0,cocok teu jd sekretaris dewan (sekwan) wkwk *halu..,0,@fitri.handayani05_,lindahutapia
infopandeglang,nazrul_wahid,,Balas,0,sikat kang,0,@iingandrisupriadi_88,lindahutapia
infopandeglang,novitayanti000,,Balas,0,"beneran? Saya orang jatim, jadi ngeri liat hukum pandeglang",0,@iingandrisupriadi_88,lindahutapia
infopandeglang,yovtrash,,,0,parah si wa,0,@adenalhusein,adenalhusein
infopandeglang,adenalhusein,,,0,tong kitu wak allah mah teu suka ihh😂,0,@yovtrash,adenalhusein
infopandeglang,yovtrash,,,0,tapi kamu suka kan🤣,0,@adenalhusein,adenalhusein
infopandeglang,adenalhusein,,,0,"sejauh ini, ini yg paling jauh siiih. Emg bolee sampe sejauh ini wak?",0,@yovtrash,adenalhusein
infopandeglang,yovtrash,,,0,panjang panjang orang baik🌞🌻,0,@adenalhusein,adenalhusein
infopandeglang,adenalhusein,,,0,plan plan pak supirrr,0,@yovtrash,adenalhusein
infoserang,lan__oni,,1 hari,0,anaknya alm anwi pemkab,0,@dimaspashaofficial,dimaspashaofficial
infoserang,ayunasn,,1 hari,0,bisa juga sih 🙃,0,@jak_bayu90,dimaspashaofficial
infoserang,kaerlngga_,,1 hari,0,"aku nya di privat, di bio nya "" Saya minta maaf"" Wkwk",0,@yodie7,dimaspashaofficial
infoserang,achmadsaefudinas,,1 hari,0,dengan se adil adil nya.,0,@dimaspashaofficial,dimaspashaofficial
infoserang,nuyyyyyyy___,@alealwiii,1 hari,0,nii ig tersangka,0,@_xabstrax,dimaspashaofficial
infoserang,yayu_79,,1 hari,0,😂😂😂😂,0,@inpopandeglang,dimaspashaofficial
infoserang,aldamaulida10,,1 hari,0,amin,0,@inpopandeglang,dimaspashaofficial
infoserang,radenfahrizal,@alealwiii,1 hari,0,katanya ini,0,@dimaspashaofficial,dimaspashaofficial
infoserang,ragilagus__,@alealwiii,1 hari,0,ni bang,0,@dimaspashaofficial,dimaspashaofficial
infoserang,ilhampzh,,1 hari,0,gass cuy bantai😂,0,,dimaspashaofficial
infoserang,amih_ezaz31,@alealwiii,1 hari,0,niihhh,0,@dimaspashaofficial,dimaspashaofficial
infoserang,rezapermanaputraaaaa,,1 hari,0,kelazz min 🔥🔥,0,@inpopandeglang,dimaspashaofficial
infoserang,reinardy.reizza,,1 hari,0,Report aja ga si gaes,0,,dimaspashaofficial
infoserang,uswatunhsnhh,,1 hari,0,anwari husnira,0,@dimaspashaofficial,dimaspashaofficial
infoserang,via_bachroh15,,1 hari,0,"Iya bib, bukan ente",0,@_alwi.sihab,dimaspashaofficial
infoserang,ghalibatunnisaturrahmah,,13 jam,0,"i ❤️u Kak, anestesi Kk berani dan muliaa🔥",0,@dimaspashaofficial,dimaspashaofficial
infoserang,arline_alin2510,,4 jam,0,akwkwk bagus,0,@inpopandeglang,dimaspashaofficial
infoserang,stevevay28,@jokowi,1 jam,0,spill donk jaksa nya  biar di monitor pak  pak    kasus REVENGE PORN melibatkan anak penguasa,0,@inpopandeglang,dimaspashaofficial
infoserang,agung_cahyana28,,1 hari,0,iya saya mau bertanya aja takut saya salah nilai,0,@megagalee,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,owalah bener bener,0,@im.meld,agung_cahyana28
infoserang,loveatsx,,1 hari,0,njr😂,0,@agung_cahyana28,agung_cahyana28
infoserang,irfan00_00,,1 hari,0,Iya bukan,0,@agung_cahyana28,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,soal nya suka bingung sama yang pacaran mereka yang ngelakuin mereka yang nyebar,0,@daniel.pard.s,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,Astaga guabga kenal bang gua cuman masih bingung,0,,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,h,0,@vivi_avrily,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,pemerkosaan,0,@irfan00_00,agung_cahyana28
infoserang,irfan00_00,,1 hari,0,Oalah. Kyknya netizen salah paham sama komentar lu. Netizen kira lu nanya gtu karena ad hubungan sama postingan diatas. Dikiranya lu berpikiran kalau kasus di atas didasari suka sama suka.,0,@agung_cahyana28,agung_cahyana28
infoserang,kangsiomay31,,1 hari,0,"ini pelakunya , bib liat nih bib",0,@agung_cahyana28,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,pea wkwkw,0,@kangsiomay31,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,santui wae wkwkw,0,@irfan00_00,agung_cahyana28
infoserang,tiaoktaria92,,1 hari,0,iya pada saat itu emg sama sama suka. Tp harusnya dalam keadaan sama sama sadar bang.. Kalo org ga sadar mah ga ada kesepakatan keduanya istilahnya mah. Mana di REKAM TANPA IZIN dan PENGANCAMAN mau di sebarkan. Banyak amat pasalnya 🥲,0,@agung_cahyana28,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,pada baperan nanya dulu ke apa dulu ke ampun,0,@sehanferary,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,ya ya ya udah udah bubar,0,@lindalstr00,agung_cahyana28
infoserang,imind_real,,1 hari,0,"eleh sire keh Gung,wakeh sing ngedumel kuh akhire cuman gara"" salah perihal 😂",0,@agung_cahyana28,agung_cahyana28
infoserang,riiico.ds,,1 hari,0,wis nyimak be mang ora ngerti mah,0,@agung_cahyana28,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,bubar bubar,0,@riiico.ds,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,siap pinterrr👏,0,@gurenichinosee111,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,iya syaang iya udah maaf,0,@hulwah15_,agung_cahyana28
infoserang,khairinakr_,,1 hari,0,dr treat di twitter ditulis kalau dia direkam melakukan asusila dalam keadaan tidak sadar bang. Berarti perkosaan,0,@agung_cahyana28,agung_cahyana28
infoserang,yusufhaqqi16,,1 hari,0,"""mungkin"" aja nih ya, hubungannya toxic, jadi semisal gak mau ngelayanin ancaman nyebarin vidio itu, kurang lebih begitu",0,@agung_cahyana28,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,iya iya bang udah udah gua udah ngerti wkwkwk,0,@yusufhaqqi16,agung_cahyana28
infoserang,allybbi_,,1 hari,0,sebaiknya kalau ada berita kekerasan seksual kita berpihak kpd korban dan tolong utamakan rasa empati,0,@agung_cahyana28,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,iya bang iya terserah lu pada wkwkw,0,@rantothekillerextreme,agung_cahyana28
infoserang,rantothekillerextreme,,1 hari,0,🗿🗿🗿,0,@agung_cahyana28,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,0,wkwkwkw,0,@rantothekillerextreme,agung_cahyana28
infoserang,moha_rizqi,,1 hari,0,tolol,0,@agung_cahyana28,agung_cahyana28
infoserang,ardiansyah.gobray,,1 hari,0,"kebanyakan korban rudapaksa itu karna salah pergaulan bg,dulu pacar Abang saya jga di rudapaksa sama temanya waktu di ajak nonton padahal dia sendiri punya pacar",0,@agung_cahyana28,agung_cahyana28
infoserang,momovallo,,1 hari,0,gunanya membaca apa ngab.?,0,@agung_cahyana28,agung_cahyana28
infoserang,raisya_cha2,,1 hari,0,zina mang termasuk nya😂,0,@agung_cahyana28,agung_cahyana28
infoserang,abanx_muhaii,,1 hari,0,udah istirahat cuci kaki tidur. Baca doa dlu,0,@agung_cahyana28,agung_cahyana28
infoserang,me_nurrahmaainii,,1 hari,0,"iya itu kan emang di paksa dan cewenya ga sadarkan diri bang , budayakan literasi dong bang itu ceritanya jelas padahal😢",0,@agung_cahyana28,agung_cahyana28
infoserang,yondaimehokage09,,1 hari,0,apa mungkin ini orang juga melakukan hal yg sama?,0,@agung_cahyana28,agung_cahyana28
infoserang,parisparfume.official,,19 jam,0,bisa jadi wkwkwk,0,@yondaimehokage09,agung_cahyana28
infoserang,leftishgun,,18 jam,0,goblog,0,@agung_cahyana28,agung_cahyana28
infoserang,anugraha.d,,16 jam,0,"ya lu di videoin, trus diancem pmbunuhan... Kan klo msih anggep itu sma2 suka brarti ada kelainan jiwa..",0,@agung_cahyana28,agung_cahyana28
infoserang,syifa_20r,,2 jam,0,kalau ngetik bisa gk pake otak? Gk bisa baca dri gambar yg udh tercantum? Kalau ngmng lempeng banget!!,0,@agung_cahyana28,agung_cahyana28
infoserang,nasi_liwet_tangerang,@achmadsaefudinas,1 hari,0,iya Asu itu penjarain aja,0,,myusuf.insta
infoserang,nasi_liwet_tangerang,@muhamadirfan271094,1 hari,0,😢😢😢 double dong kasihnya🤪🤪wkwkwkw,0,,myusuf.insta
infoserang,nasi_liwet_tangerang,,1 hari,0,Ijin follow ya suhu....,0,,myusuf.insta
infoserang,muhamadirfan271094,@nasi_liwet_tangerang,1 hari,0,"gpp , pas bgt hari idul Adha berbagi 2 kiriman berkah banget 😍",0,,myusuf.insta
infoserang,achmadsaefudinas,,1 hari,0,@ wihhhh nasi liwet jadi laper ikan asin + tahu tempe sambal terasi di cocol keluarga sekebun sayur asem.  Tali kalo di penjara mungkin ga bisa kali yah makan makanan ter enak ini.  SELAMAT DAN SIAP SIAP UNTUK SE EKOR ALWI ANDA AKAN MASUK KANDANG. Hahahahaha,0,,myusuf.insta
infoserang,maxseranopiot,@romapcy,1 hari,0,ia loh kok bisa yah centang biru followers nya dikit 😮😮,0,,myusuf.insta
infoserang,muhamadirfan271094,@maxseranopiot,1 hari,0,itu centang birunya HDC om 🤣,0,,myusuf.insta
infoserang,maxseranopiot,@muhamadirfan271094,1 hari,0,wkkwkwkwk ternyata centang biru ada HDC nya juga takira cuma l.epon doang😂😂,0,,myusuf.insta
infoserang,myusuf.insta,@maxseranopiot,1 hari,0,supercopy bang 🤣,0,,myusuf.insta
infoserang,muhamadirfan271094,@maxseranopiot,1 hari,0,"ah ga jauh nih main nya , teknologi apa sih yg gabisa 😑",0,,myusuf.insta
infoserang,maxseranopiot,@muhamadirfan271094,1 hari,0,"aku anak rumahan kak ,hgag bole main jauh takut di culik Tante katanya 😢",0,,myusuf.insta
infoserang,nasi_liwet_tangerang,@wahyu_tg,18 jam,0,hahaha gitu ya bang😂😂 boleh lah,0,,myusuf.insta
infoserang,02.syyr,@rbinrullah_,15 jam,0,😮,0,,myusuf.insta
infoserang,igoy_25,,1 hari,0,terjadi lagi di Pandeglang ya a 😂,0,@aim.escobargaviria,aim.escobargaviria
infoserang,nandakurniawaan,,1 hari,0,teangan a teangan si alwihusen,0,@aim.escobargaviria,aim.escobargaviria
infoserang,nandakurniawaan,,1 hari,0,🤣🤣🤣🤣🤣,0,@aim.escobargaviria,aim.escobargaviria
infoserang,igoy_25,,1 hari,0,ntar nunggu ketangkep 😂,0,@aim.escobargaviria,aim.escobargaviria
infoserang,ff_fitra,,1 hari,0,untung aku mh orang kabupaten cadasari,0,@aim.escobargaviria,aim.escobargaviria
infoserang,aim.escobargaviria,,1 hari,0,"udah pemekaran yah, nih bupatinya 👉  😂",0,@ff_fitra,aim.escobargaviria
infoserang,nungnurjanah13,,1 hari,0,"waduhhhh ngapain ngetag"" akoooh 🏃‍♀️🏃‍♀️🏃‍♀️",0,@aim.escobargaviria,aim.escobargaviria
infoserang,aim.escobargaviria,,1 hari,0,"wkwkwk, ga da hubungan ama yg di postingan teh, itu si fitra katanya untung dia mah bkn org pdglg, tp org kabupaten cadasari, makanya lgsg ditag bupati cadasarinya 😂😂😂",0,@nungnurjanah13,aim.escobargaviria
infoserang,nungnurjanah13,,1 hari,0,"inshallah cadasari aman terkendali,,,,😁",0,@aim.escobargaviria,aim.escobargaviria
infoserang,rarahawrana,,1 hari,0,😂😂😂😂😂,0,@aim.escobargaviria,aim.escobargaviria
infoserang,agusependi,,1 hari,0,bukannya Pandeglang itu Kabupaten ya ??,0,@aim.escobargaviria,aim.escobargaviria
infoserang,aim.escobargaviria,,1 hari,0,pandeglang itu provinsi bang,0,@agusependi,aim.escobargaviria
infoserang,safarrayan_,,3 jam,0,rill coy,0,@aim.escobargaviria,aim.escobargaviria
infoserang,fenyanisa04,,4 suka,0,ijin kutag teman teman..,0,@abdurrahman_ghofiqi,abdurrahman_ghofiqi
