comment_en,Polarity,Analysis
Ramein Ah,0.0,Neutral
Gass,0.0,Neutral
Ngurangan hero Pandeglang got,0.0,Neutral
from jman high school emg the guy sosoan became a champion sii,0.16,Positive
the hero is the opponent of the guy anymore not the dare of girls🤙,0.0,Neutral
"your younger junior, haha",0.1,Positive
Hee adkel you too wey ahahah,0.0,Neutral
"not registered as a junior class of the perpetrator, but it was kicking",0.0,Neutral
ready for tea we guard the same,0.1,Positive
"Ready sir. Thanks to listen to our input. Hopefully the Pandeglang Regency Government is given health, ease of protecting, protecting and serving the community. Aamiin yra ..",0.2,Positive
Great Maneh Lin 😂,0.8,Positive
suitable teu jd council secretary (sekwan) wkwk *halu ..,0.55,Positive
Brush Kang,0.0,Neutral
"really? I am a East Java person, so I was horrified to see the law of Pandeglang",0.2,Positive
severe the wa,0.0,Neutral
Tong Kitu Wak Allah Mah Teu likes ihh😂,0.0,Neutral
But you like it 🤣,0.0,Neutral
"So far, this is the farthest. Emg bolee until so far wak?",0.1,Positive
Length of good people 🌞🌻,0.7,Positive
Plan Plan Pak Sukirrr,0.0,Neutral
his child is the regency,0.0,Neutral
can also 🙃,0.0,Neutral
"I was in private, in the bio ""I'm sorry"" wkwk",-0.25,Negative
with a fair as fair.,0.7,Positive
NII IG Suspect,0.0,Neutral
😂😂😂😂,0.0,Neutral
Amen,0.0,Neutral
he said,0.0,Neutral
Ni Bang,0.0,Neutral
Gass cuy slaughtered😂,0.0,Neutral
Niihhh,0.0,Neutral
Kelazz Min 🔥🔥,0.0,Neutral
"Report, Gaes",0.0,Neutral
Anwari Husnira,0.0,Neutral
"Yes bib, not you",0.0,Neutral
"I ❤️U Sis, Anesthesia KK Bold and Mulia🔥",0.3333333333333333,Positive
Akwkwk is good,0.7,Positive
"Spill, please let the prosecutor be monitored, sir, the Revenge Porn case involves the ruling child",0.0,Neutral
yes I want to ask just afraid I am wrong value,-0.55,Negative
"Oh, right",0.2857142857142857,Positive
njr😂,0.0,Neutral
Yes no,0.0,Neutral
the problem is confused about those who are dating those who do those who are spreading,-0.4,Negative
"Gosh, I know, I'm still confused",-0.4,Negative
h,0.0,Neutral
rape,0.0,Neutral
Oalah. It seems that netizens misunderstood your comments. Netizens thought you asked that because there was a relationship with the posts above. He thought you thought that the case above was based on like.,0.0,Neutral
"This is the culprit, Bib Clay, Bib",0.0,Neutral
Pea wkwkw,0.0,Neutral
Santui wae wkwkw,0.0,Neutral
"Yes at that time EMG was the same. But it should be in the same condition as consciously bang ... if the person is not aware that there is no agreement, both of them are mah. Which is recorded without permission and threat to be distributed. Many are very the article 🥲",0.1125,Positive
In the first time asking what to be forgive,0.25,Positive
yes yes already broke up,0.0,Neutral
"Eleh sire ken gung, wakeh sing grumbling kuh akhae only because of ""wrong about 😂",-0.25,Negative
"wis, listen, be mang, you understand",0.0,Neutral
Disband,0.0,Neutral
Ready to be smart,0.20714285714285713,Positive
"Yes, the Sharang is sorry",-0.5,Negative
Dr. Treat on Twitter was written if he was recorded to do the immoral in an unconscious state. Means rape,0.0,Neutral
"""Maybe"", yes, the relationship is toxic, so such as not wanting to serve the threat of spreading the video, more or less so",0.11111111111111112,Positive
"yes, sir, I've already understood wkwkwk",0.0,Neutral
It is better if there is news of sexual violence we side with the victims and please prioritize empathy,0.5,Positive
"yes sir, it's up to you",0.0,Neutral
🗿🗿🗿,0.0,Neutral
wkwkwkw,0.0,Neutral
stupid,-0.7999999999999999,Negative
"Most of the victims of Rudapaks were because of the wrong association BG, my brother's girlfriend was also in Rudapaks for the theme when he was invited to watch even though he himself had a girlfriend",0.0,Neutral
The point is to read what is NGAB?,0.0,Neutral
Adultery Mang Included Him😂,0.0,Neutral
Already break sleeping foot. Read Prayer Dlu,0.0,Neutral
"Yes, it's really forced and the girl is unconscious, Bang, the literacy is a clear story even though",-0.1,Negative
Is this maybe people also do the same thing?,0.0,Neutral
It could be wkwkwk,0.0,Neutral
Goblog,0.0,Neutral
"Yes, in the video, then I have murder ... if it's still considered that it likes that there is a mental disorder ...",-0.1,Negative
if typing can not use the brain? Can't you read the image that has been listed? If you really do the plate !!,0.3125,Positive
yes asu is just prison,0.0,Neutral
😢😢😢 Double please love 🤪🤪wkwkwkw,0.25,Positive
Permission to follow the temperature ....,0.0,Neutral
"Gpp, right when Eid al -Adha shares 2 blessings 😍",0.2857142857142857,Positive
@ wihhhh liwet rice so hungry salted fish + tofu tofu chili paste in the cocol family of tamarind vegetables. The rope if in prison might not be able to eat this tasty food. Congratulations and ready for your tail you will enter the cage. Hahahahaha,0.3,Positive
"he can do it, yeah, the blue followers check a little 😮😮",-0.09375,Negative
that check the blue hdc uncle 🤣,0.0,Neutral
wkkwkwkwk it turns out that the blue check there is an HDC also takira only L. phone alone😂😂,0.0,Neutral
supercopy bang 🤣,0.0,Neutral
"ah not far away, what technology can't be 😑",-0.05,Negative
"I'm a home -up child sis, hgag boles play far afraid in the aunt's kidnapped he said 😢",-0.25,Negative
"hahaha, sir, okay",0.35,Positive
😮,0.0,Neutral
happened again in Pandeglang huh A 😂,0.0,Neutral
teasing a alwihusen,0.0,Neutral
🤣🤣🤣🤣🤣,0.0,Neutral
Later waiting for the caged 😂,0.0,Neutral
fortunately I am a person of Cadasari Regency,0.4,Positive
"Already expanded, here is the regent 👉 😂",0.0,Neutral
"Wow, what are you doing ""Akoooh 🏃‍♀️🏃‍♀️🏃‍♀️",0.1,Positive
"wkwkwk, not the relationship between the tea posting, the Fitra said he was fortunate that he was not PDGLG, but the Cadasari Regency, so it was lgsg in the Cadasar Regent 😂😂😂",0.4,Positive
"Inshallah Cadasari Safe Controlled ,,,, 😁",0.5,Positive
😂😂😂😂😂,0.0,Neutral
Isn't Pandeglang a district huh ??,0.0,Neutral
Pandeglang is Bang Province,0.0,Neutral
real coy,0.2,Positive
permission I am my friends ..,0.0,Neutral
"God doesn't sleep, there will be a reply. Hopefully it can be made a lesson by all of us",0.0,Neutral
"God willing, of course all that applies will have a reply. Maybe in the world can escape but in the hereafter, you can't. The crime that is committed will definitely have the impact. At least the punishment that the perpetrator gets is a social punishment that can have a broad impact on him and his family. Is excessive in the community and may be a lot of people who don't like him and finally when he wants to work in college and so on he is because the image is already famous",0.055092592592592596,Positive
the neighbor is lo.,0.0,Neutral
Spil please,0.0,Neutral
"Lah, the info is like this already viral bro on social media. if you know the person invited me to have a casual coffee 🌻",-0.2333333333333334,Negative
"Yes, you know that the father has died and the dlh spil officials dong😂",0.0,Neutral
what should be spill 😂😂😂 info ginian already crowded on twitter too,0.0,Neutral
"Wow, Duane Gh Fecebok Nong Ora Bise Completing What Kuwen Arane Tiditr😂",0.1,Positive
Mother sir,0.0,Neutral
Otw Luur,0.0,Neutral
In Gmbog,0.0,Neutral
ex official who Jo wkwk,0.0,Neutral
"Haha, I was immediately blocked?",0.2,Positive
news kang😂,0.0,Neutral
join bang I'm ready to bring balm 😂,0.2,Positive
I want to burn it **,0.0,Neutral
"Wow, you can. Gabahayayatah",0.1,Positive
Toel first 🙉,0.25,Positive
help up,0.0,Neutral
"help up mba, bone, abangda",0.0,Neutral
It's been a long time ago ...,-0.05,Negative
😢,0.0,Neutral
justice for all of the money,0.0,Neutral
haha you're right 👏,0.24285714285714285,Positive
So I want to have a myriad of money 😂,0.0,Neutral
socialite justice x. I have changed time.,0.0,Neutral
"Really, bro? What article is in the Constitution is 😂",0.2,Positive
😂,0.0,Neutral
Before the court law can be legalized first. It's fair hehe,0.475,Positive
"Wow, it seems like I have to meet first with community agencies, sis 😂",0.175,Positive
can. So as to apply to the 5th,0.0,Neutral
But it needs proof and concrete witnesses are not haphazard 😂,0.225,Positive
"hahaha, just a slogan",0.2,Positive
Yes 😢,0.0,Neutral
"There is no reason for justification, what is done remains wrong. But back again, the name of the family must be defending. That's their right, so that the legal facts that speak ..",-0.0035714285714285726,Negative
"Yes, it is true. Defending is the right of all people, regardless of that the persecution and threats are not justified and must be legal according to the reason.",0.15892857142857142,Positive
"Even if it's like it, I don't want to be spread, let alone used as a tool for ngancem like that",0.0,Neutral
right. the law must continue according to the reason,0.2857142857142857,Positive
"where there is a kya like that ... if the family is defending the perpetrators, there are many ... just imagine that 3 years of kroban is depressed, stressed, squeezed ... fortunately it doesn't commit suicide",0.45,Positive
"Yes, that's a defense from the family that I read on twett, hopefully the law is fair",0.7,Positive
"Ituutuh Bulshit, the victim was raped in an unconscious/ drunkrape,",-0.07500000000000001,Negative
", it is not the problem of the video to make it clearly the wrong point of the video on the spread of extortion of extortion of victims is always forced with violence and the threat of murder, the victim is also no old org",-0.16499999999999998,Negative
"yes that's what I read on the defense of the family, hopefully the law is fair according to the reason",0.7,Positive
"Adu not read this, tell me to ask the best friend Alwi gihh🫢🫢",1.0,Positive
of course not allowed.,0.0,Neutral
The persecution and threats are allowed right?,0.2857142857142857,Positive
allowed what?,0.0,Neutral
What do you tell me what? justify?,0.0,Neutral
I think it's still wrong ... you want to like it or anything,-0.5,Negative
Why don't you? I asked.,0.0,Neutral
"yeah right, that's the point. Deliberate DSRI What they do, the spread that is not justified",0.042857142857142844,Positive
right ...,0.2857142857142857,Positive
"Not reading the steatment from the perpetrators, wonder so wkwkwkwk. how come you can turn it back and not enter logic. ""Not yet distributed"" then the video that was again dikususin what was the kasian victim",-0.037500000000000006,Negative
his friend is the perpetrator,0.0,Neutral
Butet ... try to tell me from my comment that supports the perpetrators ?? you read the points,0.0,Neutral
"well, that's what I discussed from the statement, he said the video made like it, like that, if that's the true question ... what can I do a porn revenge and do the persecution that is clearly wrong to make a threat ...",-0.07500000000000001,Negative
His name is human,0.0,Neutral
Here is his friend,0.0,Neutral
"Even if it's true like that, still there should be no revenge porn, threats, encouraging to kill yourself etc.",0.35,Positive
"Sorry in advance, is it true that the victim is an orphan? Are you a close friend or know from the news?",-0.07500000000000001,Negative
right .. that's the point I commented on,0.2857142857142857,Positive
Which person is the victim's cid,-0.07500000000000001,Negative
What is the twitter name BG?,0.0,Neutral
@ Partaisocmed @ mazzini_gp,0.0,Neutral
"The video was taken when the victim was unconscious. From there alone, it's wrong to be separated or not each other, this is even added by spreading the video. Hopefully it can be given a fair punishment considering the victim is not only physically injured but also mental (there is evidence in the form of diagnosis)",-0.021875000000000002,Negative
"That's right .. that's the point regardless of the right or wrong about the statement of the defendant's family, the persecution and threat is not exhibited and there is an article",0.023809523809523798,Positive
"Really, it must continue to be escorted until the perpetrators receive a punishment that is worth what the victim suffered for 3 years",0.14166666666666666,Positive
ultimately deleted it,0.0,Neutral
Teteh is also beautiful from Untirta,0.85,Positive
"Let him just say what the family wants to say, the name is also for defending ... what they must know, the public is not as much",0.13333333333333333,Positive
"Clarification, Bang Haha",0.2,Positive
This is Sis,0.0,Neutral
h,0.0,Neutral
Brisik Jamet,0.0,Neutral
this is ka,0.0,Neutral
Oy Classmate Oy,0.0,Neutral
This is Sis,0.0,Neutral
here the culprit,0.0,Neutral
This is the culprit,0.0,Neutral
this is ka,0.0,Neutral
"In the name, the name is",0.0,Neutral
Kntoll,0.0,Neutral
Cieee Cater huh?,0.0,Neutral
in preparation,0.0,Neutral
wkwkkwkwkwkii,0.0,Neutral
this is inpo ti center,-0.1,Negative
This is the culprit sis,0.0,Neutral
chaotic,0.0,Neutral
This is Sis,0.0,Neutral
This is the pelqkinnya 😂,0.0,Neutral
Gosh Om,0.0,Neutral
This is Sis,0.0,Neutral
the name of the name of the perpetrators from the origin of woooy is not funny .. empathy dkit napa😢🙌🔥,-0.125,Negative
This is the culprit,0.0,Neutral
"Wow, I miss the info, because of busy gawe",0.1,Positive
emng sis have a silly friend if,-0.5,Negative
This is Sis,0.0,Neutral
Ngadi Ngadi Emen,0.0,Neutral
Ckckck,0.0,Neutral
here sis,0.0,Neutral
"bnr bgt ka, the victim is aj sms 3 years old",0.012499999999999997,Positive
"well so that sis for me is lacking if the defendant was sentenced to 6 years and a fine of 1m, mudh2an there is justice by law enforcement 🤲🙏 can't imagine if our position is the victim sis 😢",0.17083333333333334,Positive
for the rest of life is maximum,0.0,Neutral
iyh bnr ka,0.0,Neutral
"""A maximum of 6 years in prison"" while for 3 years he was threatened with death until he was told to commit suicide of his own? WHT? Is that in prison for a maximum of 6 years ??",0.6,Positive
"well, then that sis, it seems that 6 years is a violation of the ITE Law, sis",0.0,Neutral
why not 10th/lifetime,0.0,Neutral
"That's a demand for ITE, other cases just want to be reported",-0.125,Negative
"surely there are other violations that are rape, threats, etc., mudh2an law enforcement",0.1875,Positive
"Hopefully, in the end of the high school sentence, the perpetrators must be worth it. Instead of 6th, what's not deterrent ..",0.22999999999999998,Positive
"Iyh right, waiting for the continued flower info",0.2857142857142857,Positive
It's okay for 6 years too. From not being punished at all ... 6 years old enough to destroy the future ... the leisure has not graduated ... Continue to get out of prison former prisoners ... it's hard to find the work of the former prisoner,0.01354166666666666,Positive
"Enough from Sis? As far as I know, Mksmal 6 years is just the Constitution about ITE, not in the case of threats, rape, etc. Sis",0.05,Positive
hopefully in the room sell ny 1 day like a year feels ny👏,0.0,Neutral
iyh bnr ka,0.0,Neutral
Amen,0.0,Neutral
Comment Mrs. ilang😂,0.0,Neutral
how come yh wk,0.0,Neutral
"Hopefully it will be fair, yes, the legal actors. Imagine our daughter, our younger sister, who is treated like that. Ooh pandeglang hopefully quickly improve his condition",0.3083333333333333,Positive
Aamiin Allahumma aamiin,0.0,Neutral
